video_id,date,caption,views,subject,packaging,packaging_level,tags,notes,method,reviewed,transcript
7621258504434683149,2026-03-25,"A promise made, promise kept. ❤️🇺🇸",964500,governance,official,1,speech_audio,"On Trump keeping a promise in relation to freeing a hostage. U.S. citizen Dennis Coyle returns home on March 24, 2026 after year in Taliban. Mash up of TV coverage of the matter -- first is some TV interview with Trump making the promise. The second is the TV footage of Coyle's return. ",human,yes," One of your legacy items has been freeing hostages all over the world. Israeli hostages, American hostages. American Dennis Coyle has been taken hostage by the Taliban for almost a year now. His family has been speaking out. Molly Long went on News Nation last week to ask for some more public attention to this case. What is your administration doing to get him home? Well, you give me the name. Dennis Coyle. OK, well, you give me some information. I'll take care of that. This is just moments ago. You hear those cheers. That's the pictures of Dennis Coyle, who has been held captive by the Taliban for about a year now. He's now back on U.S. soil, arriving moments ago there in San Antonio."
7621347669276904718,2026-03-26,Strut 👑,596600,promotion,official,1,speech_audio|aura_farming,"Melania Trump walking into a hall with a robot. Caption says: ""Strut 👑"" Video comes with office of the First Lady emblem, not usual White House emblem.",human,yes, The High Thank you.
7621634394029100319,2026-03-26,📱🔊,376200,unclear,meme,6,meme_audio|deep_fried|troll,Ding of a message coming in. Entirely cryptic. Only 3 seconds. Some glitch seen. Trying to generate superficial hype around something?,human,yes, Thank you.
7621705963841588493,2026-03-26,OPENING DAY VIBES 🦅🇺🇸⚾️,409100,culture,game_ui,7,trending_audio|meme_audio|gamification|ai_or_cgi,"Cartoon caricature of Trump in 8-bit/16-bit style, with retro video game sound effect (e.g., from NES/SNES era, for ""Press Start""), Backyard Baseball (video game series, specifically the art style and character design), Player stats says: ""President Trump is here to SAVE AMERICA. Oh, and he can crush the ball too."" Full stats given to his skill ratings. Then once the Trump player is picked, we hear the music ""Y.M.C.A."" by The Village People booming with him playing as a character in a batting game. Caption: OPENING DAY VIBES 🦅🇺🇸⚾️ <-- does it suggest the start of the baseball season? Oh yeah because MLB season began on March 26.",human,yes, YMCA
7621608560379579679,2026-03-26,Wanna get away? ✈️,510600,opponents,meme,6,meme_audio|speech_audio|fictional_overlay|punchline|named_target|troll|provocative,"Effect of the crickets awkward silence sound is applied on US democrat representative Alexandria Ocasio-Cortez as she stumbled while speaking. Then there's some troll edit that adapted Southwest Airlines 'Wanna Get Away?' slogan by superimposing those words on AOC's face. Then the unidentified (likely AI-generated) male voiceover sarcastically says ""Too bad... Democrats are makingn flying an awful experience for travellers..."" Later ends with ""Thank a Democrat today"".",human,yes," This is such a, you know, I think that this is a, um, this is of course a very long-standing policy. Want to get away? Too bad. In many airports, Democrats are making flying an awful experience for travelers. Expect continued growing TSA lines and unpaid staff until the Democrats decide to reopen the government. Thank a Democrat today."
7621680810961194254,2026-03-26,We love ICE. 🇺🇸,5600000,enforcement,produced,3,trending_audio|highlight_reel|punchline,"More footage of ICE helping out with the TSA queue situation by passing out water. Words superimposed: ""ICE is all we need."" Portraying ICE agents in a heroic light.",human,yes, That someday it would lead me back to you That's maybe all I need And I'm just...
7621911314948001037,2026-03-27,,565600,unclear,tiktok,4,troll,"Second of the latest series of cryptic TikTok posts. This one is a carousell of super pixelated videos, which looks to include Trump and others. No caption to give further context.",human,yes, Thank you. Thank you.
7622079253055573262,2026-03-27,** pulls cnn clip up ** ,433600,promotion,tiktok,4,speech_audio|highlight_reel|punchline|named_target|troll|aura_farming,"Trump reacting to CNN broadcast at an event. And then he tells his audience: ""You can ask me anything you want. You can talk sex -- whatever the hell you want."" saying he is not like the others who need to read questions off a screen. Words superimposed: ""The funniest President"". Sort of a behind the scenes look. Tries to be relatable. ",human,yes," You know sometimes you look at the polling data and there are numbers that just jump off the screen at you and this is one of those. Because just take a look here, MAGA, GOP, and Donald Trump approved 100%, 100% and if you are a member of MAGA and the GOP, you approve of Donald Trump. 0% say that they disapprove. You don't have to be a mathematical genius to know you can't go higher than 100%. Here's the 1972 Miami dollar. Big great numbers, thank you. I figured you'd ask, but I said I wonder if they could put that on. I'm asked to take a few questions and unlike other politicians, they would like the questions screened. I don't ask for screening of the questions. You can ask me anything you want. You can talk sex, you can... whatever the hell you want. I'm here for you. Whatever question you want, you can ask. So do you want to do that? Do we have something to do?"
7621984856372759821,2026-03-27,Yeehaw! 🤠🚜🇺🇸,746200,culture,official,1,highlight_reel|hyper_masculine,Appeals to the blue collar maybe? Soundtrack: She Thinks My Tractor's Sexy by Kenny Chesney. Some event coverage. ,human,yes, She thinks my tractor's sexy
7621949617353133326,2026-03-27,LAUNCHED: THE WHITE HOUSE APP 🇺🇸🚀 Live streams. Real-time updates. No filter. ,284000,promotion,produced,3,speech_audio|punchline|real_war_footage,"Advert for the White House app. Plays with the word ""Launch"" given that it can also refer to US' launching of missiles in the Iran war. Tongue in cheek, but I wouldn't say it's trolling content. ",human,yes," There's been a lot of launches lately. Relax. This one's an app. Track the latest news, live streams, and everything White House, including the kind everyone's talking about."
7622322919049530637,2026-03-28,Trump saved the farmer ❤️,431400,governance,produced,3,speech_audio|speed_ramp|stock_hero|comparison|highlight_reel|aura_farming,"Message: ""Trump saved the farmer."" Echo to the person narrating to sound more dramatic.  Ends with message: ""Making farming great"". Desaturation in the video for dramatic effect. ",human,yes," Trump saw the tax code crushing family farms and eroding rural economies. So Trump saved the farmer. He saw unfair trade practices putting farmers at a disadvantage globally. So Trump saved the farmer. He saw burdensome regulations and red tape put a cap on their growth. So Trump saved the farmer. He saw lack of energy stopping them from pursuing and achieving their version of the American dream. So Trump saved the farmer. He saw previous administrations take them for granted, set them back, and ultimately ignore them. So Trump saved the farmer. He saw ,, and he said,爆談 until you see them in his winter days. pinchиру 체ıy message This video has been presented on your lie. This video has become a Some thread from the treatise system. He sent the pitch to the root of iOS and in his day, the experiment that lasts, the .. The truth has become that the arrival of the Ent metaphorisian two inches so they don't concern them yet. Now we jump off a little bit."
